# FELIX	FELIX_CH	CHIP	CHANNEL
1	7	5	69
1	7	5	70
1	7	5	71
1	7	5	72
1	7	5	73
1	7	5	74
1	7	5	75
1	7	5	76
1	7	5	77
1	7	5	78
1	7	5	79
1	7	5	80
1	7	5	81
1	7	5	82
1	7	5	83
1	7	5	84
1	7	5	85
1	7	5	86
1	7	5	87
1	7	5	88
1	7	5	89
1	7	5	90
1	7	5	91
1	7	5	92
1	7	5	93
1	7	5	94
1	7	5	95
1	7	5	96
1	7	5	97
1	7	5	98
1	7	5	99
1	7	5	100
1	7	5	101
1	7	5	102
1	7	5	103
1	7	5	104
1	7	5	105
1	7	5	106
1	7	5	107
1	7	5	108
1	7	5	109
1	7	5	110
1	7	5	111
1	7	5	112
1	7	5	113
1	7	5	114
1	7	5	115
1	7	5	116
1	7	5	117
1	7	5	118
1	7	5	119
1	7	5	120
1	7	5	121
1	7	5	122
1	7	5	123
1	7	5	124
1	7	5	125
1	7	5	126
1	7	5	127
1	7	6	0
1	7	6	1
1	7	6	2
1	7	6	3
1	7	6	4
1	7	6	5
1	7	6	6
1	7	6	7
1	7	6	8
1	7	6	9
1	7	6	10
1	7	6	11
1	7	6	12
1	7	6	13
1	7	6	14
1	7	6	15
1	7	6	16
1	7	6	17
1	7	6	18
1	7	6	19
1	7	6	20
1	7	6	21
1	7	6	22
1	7	6	23
1	7	6	24
1	7	6	25
1	7	6	26
1	7	6	27
1	7	6	28
1	7	6	29
1	7	6	30
1	7	6	31
1	7	6	32
1	7	6	33
1	7	6	34
1	7	6	35
1	7	6	36
1	7	6	37
1	7	6	38
1	7	6	39
1	7	6	40
1	7	6	41
1	7	6	42
1	7	6	43
1	7	6	44
1	7	6	45
1	7	6	46
1	7	6	47
1	7	6	48
1	7	6	49
1	7	6	50
1	7	6	51
1	7	6	52
1	7	6	53
1	7	6	54
1	7	6	55
1	7	6	56
1	7	6	57
1	7	6	58
1	7	6	59
1	7	6	60
1	7	6	61
1	7	6	62
1	7	6	63
1	7	6	64
1	7	6	65
1	7	6	66
1	7	6	67
1	7	6	68
1	7	6	69
1	7	6	70
1	7	6	71
1	7	6	72
1	7	6	73
1	7	6	74
1	7	6	75
1	7	6	76
1	7	6	77
1	7	6	78
1	7	6	79
1	7	6	80
1	7	6	81
1	7	6	82
1	7	6	83
1	7	6	84
1	7	6	85
1	7	6	86
1	7	6	87
1	7	6	88
1	7	6	89
1	7	6	90
1	7	6	91
1	7	6	92
1	7	6	93
1	7	6	94
1	7	6	95
1	7	6	96
1	7	6	97
1	7	6	98
1	7	6	99
1	7	6	100
1	7	6	101
1	7	6	102
1	7	6	103
1	7	6	104
1	7	6	105
1	7	6	106
1	7	6	107
1	7	6	108
1	7	6	109
1	7	6	110
1	7	6	111
1	7	6	112
1	7	6	113
1	7	6	114
1	7	6	115
1	7	6	116
1	7	6	117
1	7	6	118
1	7	6	119
1	7	6	120
1	7	6	121
1	7	6	122
1	7	6	123
1	7	6	124
1	7	6	125
1	7	6	126
1	7	6	127
1	7	7	0
1	7	7	1
1	7	7	2
1	7	7	3
1	7	7	4
1	7	7	5
1	7	7	6
1	7	7	7
1	7	7	8
1	7	7	9
1	7	7	10
1	7	7	11
1	7	7	12
1	7	7	13
1	7	7	14
1	7	7	15
1	7	7	16
1	7	7	17
1	7	7	18
1	7	7	19
1	7	7	20
1	7	7	21
1	7	7	22
1	7	7	23
1	7	7	24
1	7	7	25
1	7	7	26
1	7	7	27
1	7	7	28
1	7	7	29
1	7	7	30
1	7	7	31
1	7	7	32
1	7	7	33
1	7	7	34
1	7	7	35
1	7	7	36
1	7	7	37
1	7	7	38
1	7	7	39
1	7	7	40
1	7	7	41
1	7	7	42
1	7	7	43
1	7	7	44
1	7	7	45
1	7	7	46
1	7	7	47
1	7	7	48
1	7	7	49
1	7	7	50
1	7	7	51
1	7	7	52
1	7	7	53
1	7	7	54
1	7	7	55
1	7	7	56
1	7	7	57
1	7	7	58
1	7	7	59
1	7	7	60
1	7	7	61
1	7	7	62
1	7	7	63
1	7	7	64
1	7	7	65
1	7	7	66
1	7	7	67
1	7	7	68
1	7	7	69
1	7	7	70
1	7	7	71
1	7	7	72
1	7	7	73
1	7	7	74
1	7	7	75
1	7	7	76
1	7	7	77
1	7	7	78
1	7	7	79
1	7	7	80
1	7	7	81
1	7	7	82
1	7	7	83
1	7	7	84
1	7	7	85
1	7	7	86
1	7	7	87
1	7	7	88
1	7	7	89
1	7	7	90
1	7	7	91
1	7	7	92
1	7	7	93
1	7	7	94
1	7	7	95
1	7	7	96
1	7	7	97
1	7	7	98
1	7	7	99
1	7	7	100
1	7	7	101
1	7	7	102
1	7	7	103
1	7	7	104
1	7	7	105
1	7	7	106
1	7	7	107
1	7	7	108
1	7	7	109
1	7	7	110
1	7	7	111
1	7	7	112
1	7	7	113
1	7	7	114
1	7	7	115
1	7	7	116
1	7	7	117
1	7	7	118
1	7	7	119
1	7	7	120
1	7	7	121
1	7	7	122
1	7	7	123
1	7	7	124
1	7	7	125
1	7	7	126
1	7	7	127
1	7	8	0
1	7	8	1
1	7	8	2
1	7	8	3
1	7	8	4
1	7	8	5
1	7	8	6
1	7	8	7
1	7	8	8
1	7	8	9
1	7	8	10
1	7	8	11
1	7	8	12
1	7	8	13
1	7	8	14
1	7	8	15
1	7	8	16
1	7	8	17
1	7	8	18
1	7	8	19
1	7	8	20
1	7	8	21
1	7	8	22
1	7	8	23
1	7	8	24
1	7	8	25
1	7	8	26
1	7	8	27
1	7	8	28
1	7	8	29
1	7	8	30
1	7	8	31
1	7	8	32
1	7	8	33
1	7	8	34
1	7	8	35
1	7	8	36
1	7	8	37
1	7	8	38
1	7	8	39
1	7	8	40
1	7	8	41
1	7	8	42
1	7	8	43
1	7	8	44
1	7	8	45
1	7	8	46
1	7	8	47
1	7	8	48
1	7	8	49
1	7	8	50
1	7	8	51
1	7	8	52
1	7	8	53
1	7	8	54
1	7	8	55
1	7	8	56
1	7	8	57
1	7	8	58
1	7	8	59
1	7	8	60
1	7	8	61
1	7	8	62
1	7	8	63
1	7	8	64
1	7	8	65
1	7	8	66
1	7	8	67
1	7	8	68
1	7	8	69
1	7	8	70
1	7	8	71
1	7	8	72
1	7	8	73
1	7	8	74
1	7	8	75
1	7	8	76
1	7	8	77
1	7	8	78
1	7	8	79
1	7	8	80
1	7	8	81
1	7	8	82
1	7	8	83
1	7	8	84
1	7	8	85
1	7	8	86
1	7	8	87
1	7	8	88
1	7	8	89
1	7	8	90
1	7	8	91
1	7	8	92
1	7	8	93
1	7	8	94
1	7	8	95
1	7	8	96
1	7	8	97
1	7	8	98
1	7	8	99
1	7	8	100
1	7	8	101
1	7	8	102
1	7	8	103
1	7	8	104
1	7	8	105
1	7	8	106
1	7	8	107
1	7	8	108
1	7	8	109
1	7	8	110
1	7	8	111
1	7	8	112
1	7	8	113
1	7	8	114
1	7	8	115
1	7	8	116
1	7	8	117
1	7	8	118
1	7	8	119
1	7	8	120
1	7	8	121
1	7	8	122
1	7	8	123
1	7	8	124
1	7	8	125
1	7	8	126
1	7	8	127
1	7	9	0
1	7	9	1
1	7	9	2
1	7	9	3
1	7	9	4
1	7	9	5
1	7	9	6
1	7	9	7
1	7	9	8
1	7	9	9
1	7	9	10
1	7	9	11
1	7	9	12
1	7	9	13
1	7	9	14
1	7	9	15
1	7	9	16
1	7	9	17
1	7	9	18
1	7	9	19
1	7	9	20
1	7	9	21
1	7	9	22
1	7	9	23
1	7	9	24
1	7	9	25
1	7	9	26
1	7	9	27
1	7	9	28
1	7	9	29
1	7	9	30
1	7	9	31
1	7	9	32
1	7	9	33
1	7	9	34
1	7	9	35
1	7	9	36
1	7	9	37
1	7	9	38
1	7	9	39
1	7	9	40
1	7	9	41
1	7	9	42
1	7	9	43
1	7	9	44
1	7	9	45
1	7	9	46
1	7	9	47
1	7	9	48
1	7	9	49
1	7	9	50
1	7	9	51
1	7	9	52
1	7	9	53
1	7	9	54
1	7	9	55
1	7	9	56
1	7	9	57
1	7	9	58
1	7	9	59
1	7	9	60
1	7	9	61
1	7	9	62
1	7	9	63
1	7	9	64
1	7	9	65
1	7	9	66
1	7	9	67
1	7	9	68
1	7	9	69
1	7	9	70
1	7	9	71
1	7	9	72
1	7	9	73
1	7	9	74
1	7	9	75
1	7	9	76
1	7	9	77
1	7	9	78
1	7	9	79
1	7	9	80
1	7	9	81
1	7	9	82
1	7	9	83
1	7	9	84
1	7	9	85
1	7	9	86
1	7	9	87
1	7	9	88
1	7	9	89
1	7	9	90
1	7	9	91
1	7	9	92
1	7	9	93
1	7	9	94
1	7	9	95
1	7	9	96
1	7	9	97
1	7	9	98
1	7	9	99
1	7	9	100
1	7	9	101
1	7	9	102
1	7	9	103
1	7	9	104
1	7	9	105
1	7	9	106
1	7	9	107
1	7	9	108
1	7	9	109
1	7	9	110
1	7	9	111
1	7	9	112
1	7	9	113
1	7	9	114
1	7	9	115
1	7	9	116
1	7	9	117
1	7	9	118
1	7	9	119
1	7	9	120
1	7	9	121
1	7	9	122
1	7	9	123
1	7	9	124
1	7	9	125
1	7	9	126
1	7	9	127
1	7	10	0
1	7	10	1
1	7	10	2
1	7	10	3
1	7	10	4
1	7	10	5
1	7	10	6
1	7	10	7
1	7	10	8
1	7	10	9
1	7	10	10
1	7	10	11
1	7	10	12
1	7	10	13
1	7	10	14
1	7	10	15
1	7	10	16
1	7	10	17
1	7	10	18
1	7	10	19
1	7	10	20
1	7	10	21
1	7	10	22
1	7	10	23
1	7	10	24
1	7	10	25
1	7	10	26
1	7	10	27
1	7	10	28
1	7	10	29
1	7	10	30
1	7	10	31
1	7	10	32
1	7	10	33
1	7	10	34
1	7	10	35
1	7	10	36
1	7	10	37
1	7	10	38
1	7	10	39
1	7	10	40
1	7	10	41
1	7	10	42
1	7	10	43
1	7	10	44
1	7	10	45
1	7	10	46
1	7	10	47
1	7	10	48
1	7	10	49
1	7	10	50
1	7	10	51
1	7	10	52
1	7	10	53
1	7	10	54
1	7	10	55
1	7	10	56
1	7	10	57
1	7	10	58
1	7	10	59
1	7	10	60
1	7	10	61
1	7	10	62
1	7	10	63
1	7	10	64
1	7	10	65
1	7	10	66
1	7	10	67
1	7	10	68
1	7	10	69
1	7	10	70
1	7	10	71
1	7	10	72
1	7	10	73
1	7	10	74
1	7	10	75
1	7	10	76
1	7	10	77
1	7	10	78
1	7	10	79
1	7	10	80
1	7	10	81
1	7	10	82
1	7	10	83
1	7	10	84
1	7	10	85
1	7	10	86
1	7	10	87
1	7	10	88
1	7	10	89
1	7	10	90
1	7	10	91
1	7	10	92
1	7	10	93
1	7	10	94
1	7	10	95
1	7	10	96
1	7	10	97
1	7	10	98
1	7	10	99
1	7	10	100
1	7	10	101
1	7	10	102
1	7	10	103
1	7	10	104
1	7	10	105
1	7	10	106
1	7	10	107
1	7	10	108
1	7	10	109
1	7	10	110
1	7	10	111
1	7	10	112
1	7	10	113
1	7	10	114
1	7	10	115
1	7	10	116
1	7	10	117
1	7	10	118
1	7	10	119
1	7	10	120
1	7	10	121
1	7	10	122
1	7	10	123
1	7	10	124
1	7	10	125
1	7	10	126
1	7	10	127
1	7	11	0
1	7	11	1
1	7	11	2
1	7	11	3
1	7	11	4
1	7	11	5
1	7	11	6
1	7	11	7
1	7	11	8
1	7	11	9
1	7	11	10
1	7	11	11
1	7	11	12
1	7	11	13
1	7	11	14
1	7	11	15
1	7	11	16
1	7	11	17
1	7	11	18
1	7	11	19
1	7	11	20
1	7	11	21
1	7	11	22
1	7	11	23
1	7	11	24
1	7	11	25
1	7	11	26
1	7	11	27
1	7	11	28
1	7	11	29
1	7	11	30
1	7	11	31
1	7	11	32
1	7	11	33
1	7	11	34
1	7	11	35
1	7	11	36
1	7	11	37
1	7	11	38
1	7	11	39
1	7	11	40
1	7	11	41
1	7	11	42
1	7	11	43
1	7	11	44
1	7	11	45
1	7	11	46
1	7	11	47
1	7	11	48
1	7	11	49
1	7	11	50
1	7	11	51
1	7	11	52
1	7	11	53
1	7	11	54
1	7	11	55
1	7	11	56
1	7	11	57
1	7	11	58
1	7	11	59
1	7	11	60
1	7	11	61
1	7	11	62
1	7	11	63
1	7	11	64
1	7	11	65
1	7	11	66
1	7	11	67
1	7	11	68
1	7	11	69
1	7	11	70
1	7	11	71
1	7	11	72
1	7	11	73
1	7	11	74
1	7	11	75
1	7	11	76
1	7	11	77
1	7	11	78
1	7	11	79
1	7	11	80
1	7	11	81
1	7	11	82
1	7	11	83
1	7	11	84
1	7	11	85
1	7	11	86
1	7	11	87
1	7	11	88
1	7	11	89
1	7	11	90
1	7	11	91
1	7	11	92
1	7	11	93
1	7	11	94
1	7	11	95
1	7	11	96
1	7	11	97
1	7	11	98
1	7	11	99
1	7	11	100
1	7	11	101
1	7	11	102
1	7	11	103
1	7	11	104
1	7	11	105
1	7	11	106
1	7	11	107
1	7	11	108
1	7	11	109
1	7	11	110
1	7	11	111
1	7	11	112
1	7	11	113
1	7	11	114
1	7	11	115
1	7	11	116
1	7	11	117
1	7	11	118
1	7	11	119
1	7	11	120
1	7	11	121
1	7	11	122
1	7	11	123
1	7	11	124
1	7	11	125
1	7	11	126
1	7	11	127
1	7	12	0
1	7	12	1
1	7	12	2
1	7	12	3
1	7	12	4
1	7	12	5
1	7	12	6
1	7	12	7
1	7	12	8
1	7	12	9
1	7	12	10
1	7	12	11
1	7	12	12
1	7	12	13
1	7	12	14
1	7	12	15
1	7	12	16
1	7	12	17
1	7	12	18
1	7	12	19
1	7	12	20
1	7	12	21
1	7	12	22
1	7	12	23
1	7	12	24
1	7	12	25
1	7	12	26
1	7	12	27
1	7	12	28
1	7	12	29
1	7	12	30
1	7	12	31
1	7	12	32
1	7	12	33
1	7	12	34
1	7	12	35
1	7	12	36
1	7	12	37
1	7	12	38
1	7	12	39
1	7	12	40
1	7	12	41
1	7	12	42
1	7	12	43
1	7	12	44
1	7	12	45
1	7	12	46
1	7	12	47
1	7	12	48
1	7	12	49
1	7	12	50
1	7	12	51
1	7	12	52
1	7	12	53
1	7	12	54
1	7	12	55
1	7	12	56
1	7	12	57
1	7	12	58
1	7	12	59
1	7	12	60
1	7	12	61
1	7	12	62
1	7	12	63
1	7	12	64
1	7	12	65
1	7	12	66
1	7	12	67
1	7	12	68
1	7	12	69
1	7	12	70
1	7	12	71
1	7	12	72
1	7	12	73
1	7	12	74
1	7	12	75
1	7	12	76
1	7	12	77
1	7	12	78
1	7	12	79
1	7	12	80
1	7	12	81
1	7	12	82
1	7	12	83
1	7	12	84
1	7	12	85
1	7	12	86
1	7	12	87
1	7	12	88
1	7	12	89
1	7	12	90
1	7	12	91
1	7	12	92
1	7	12	93
1	7	12	94
1	7	12	95
1	7	12	96
1	7	12	97
1	7	12	98
1	7	12	99
1	7	12	100
1	7	12	101
1	7	12	102
1	7	12	103
1	7	12	104
1	7	12	105
1	7	12	106
1	7	12	107
1	7	12	108
1	7	12	109
1	7	12	110
1	7	12	111
1	7	12	112
1	7	12	113
1	7	12	114
1	7	12	115
1	7	12	116
1	7	12	117
1	7	12	118
1	7	12	119
1	7	12	120
1	7	12	121
1	7	12	122
1	7	12	123
1	7	12	124
1	7	12	125
1	7	12	126
1	7	12	127
1	7	13	0
1	7	13	1
1	7	13	2
1	7	13	3
1	7	13	4
1	7	13	5
1	7	13	6
1	7	13	7
1	7	13	8
1	7	13	9
1	7	13	10
1	7	13	11
1	7	13	12
1	7	13	13
1	7	13	14
1	7	13	15
1	7	13	16
1	7	13	17
1	7	13	18
1	7	13	19
1	7	13	20
1	7	13	21
1	7	13	22
1	7	13	23
1	7	13	24
1	7	13	25
1	7	13	26
1	7	13	27
1	7	13	28
1	7	13	29
1	7	13	30
1	7	13	31
1	7	13	32
1	7	13	33
1	7	13	34
1	7	13	35
1	7	13	36
1	7	13	37
1	7	13	38
1	7	13	39
1	7	13	40
1	7	13	41
1	7	13	42
1	7	13	43
1	7	13	44
1	7	13	45
1	7	13	46
1	7	13	47
1	7	13	48
1	7	13	49
1	7	13	50
1	7	13	51
1	7	13	52
1	7	13	53
1	7	13	54
1	7	13	55
1	7	13	56
1	7	13	57
1	7	13	58
1	7	13	59
1	7	13	60
1	7	13	61
